setname	parent	year	source_file
geishaa6	aristmk6	2000	src/mame/aristocrat/aristmk6.cpp
geishaa6a	geishaa6	2001	src/mame/aristocrat/aristmk6.cpp
geishaa6b	geishaa6	2001	src/mame/aristocrat/aristmk6.cpp
geishajc	geishaa6	2001	src/mame/aristocrat/aristmk6.cpp
goape	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
gogreen	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
goldarch	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
gldnflc	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
gldgongu	gldgong	2005	src/mame/aristocrat/aristmk6.cpp
gldgongq	gldgong	2005	src/mame/aristocrat/aristmk6.cpp
goldinc	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
goldincu	goldinc	2005	src/mame/aristocrat/aristmk6.cpp
goldpya6	qnilea6	2004	src/mame/aristocrat/aristmk6.cpp
goldpym	qnilese	2002	src/mame/aristocrat/aristmk6.cpp
goldsam	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
gbmoney	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
grizzly	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
hrtantny	antcleo	2005	src/mame/aristocrat/aristmk6.cpp
heartgld	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
heartglda	heartgld	2004	src/mame/aristocrat/aristmk6.cpp
heartveg	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
hlntroy	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
hlntroya	hlntroy	2002	src/mame/aristocrat/aristmk6.cpp
hlntroyb	hlntroy	2002	src/mame/aristocrat/aristmk6.cpp
hlntroyu	hlntroy	2004	src/mame/aristocrat/aristmk6.cpp
highnoon	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
holdrma6	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
househrt	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
househrta	househrt	2005	src/mame/aristocrat/aristmk6.cpp
incachf	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
indream	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
indreama	indream	2004	src/mame/aristocrat/aristmk6.cpp
indrem2c	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
indremce	indream	2002	src/mame/aristocrat/aristmk6.cpp
indremll	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
indremmm	indream	2003	src/mame/aristocrat/aristmk6.cpp
indgldcm	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
indprncs	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
jailbrk	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
jefffox	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
jewelcm	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
kingnep	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
kingnile	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
kingnilea	kingnile	2002	src/mame/aristocrat/aristmk6.cpp
kingnileb	kingnile	2003	src/mame/aristocrat/aristmk6.cpp
kingpeng	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
kingpengsp	kingpeng	2002	src/mame/aristocrat/aristmk6.cpp
koalama6	aristmk6	2000	src/mame/aristocrat/aristmk6.cpp
kohinoor	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
lgfish	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
lgfisha	lgfish	2006	src/mame/aristocrat/aristmk6.cpp
lemrol	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
lineking	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
lordleo	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
lougcm	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
lucky88	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
luigibal	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
magforst	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
magmerm	mystmerm	2003	src/mame/aristocrat/aristmk6.cpp
magician	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
mchilli	aristmk6	2008	src/mame/aristocrat/aristmk6.cpp
mchilliq	mchilli	2010	src/mame/aristocrat/aristmk6.cpp
metestrm	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
milkin	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
mnytree	aristmk6	2000	src/mame/aristocrat/aristmk6.cpp
mnytreea	mnytree	2001	src/mame/aristocrat/aristmk6.cpp
moonfire	indream	2004	src/mame/aristocrat/aristmk6.cpp
moonwalt	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
mrwoo	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
mrwoou	mrwoo	200?	src/mame/aristocrat/aristmk6.cpp
mskitty	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
mystarr	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
mysteycm	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
mysteycmu	mysteycm	2002	src/mame/aristocrat/aristmk6.cpp
mystmerm	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
nerdwild	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
orbeaut	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
outbackj	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
owlcap	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
pandpays	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
parislgt	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
parislgtu	parislgt	2002	src/mame/aristocrat/aristmk6.cpp
pcockmag	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
pcockmaga	pcockmag	2002	src/mame/aristocrat/aristmk6.cpp
pcockmagu	pcockmag	2004	src/mame/aristocrat/aristmk6.cpp
pelipete	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
pelipetea	pelipete	2005	src/mame/aristocrat/aristmk6.cpp
pelipetejc	pelipete	2006	src/mame/aristocrat/aristmk6.cpp
pelipeteu	pelipete	2005	src/mame/aristocrat/aristmk6.cpp
pengpyce	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
pennyar	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
pharfor	aristmk6	2000	src/mame/aristocrat/aristmk6.cpp
phxfant	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
pirata6	aristmk6	2000	src/mame/aristocrat/aristmk6.cpp
pirata6a	pirata6	2001	src/mame/aristocrat/aristmk6.cpp
pcfavor	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
pcbydem	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
pcmostw	aristmk6	2008	src/mame/aristocrat/aristmk6.cpp
pcgold	aristmk6	2010	src/mame/aristocrat/aristmk6.cpp
pcplat	aristmk6	2009	src/mame/aristocrat/aristmk6.cpp
pcorig	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
pwsuper	aristmk6	200?	src/mame/aristocrat/aristmk6.cpp
pompeia6	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
pompeia6a	pompeia6	2002	src/mame/aristocrat/aristmk6.cpp
pompeia6u	pompeia6	2005	src/mame/aristocrat/aristmk6.cpp
pompeia6ua	pompeia6	2002	src/mame/aristocrat/aristmk6.cpp
prideaf	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
prophecy	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
qnilea6	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
qnilea6a	qnilea6	2005	src/mame/aristocrat/aristmk6.cpp
qnilea6b	qnilea6	2005	src/mame/aristocrat/aristmk6.cpp
qnilemt2	qnilea6	2005	src/mame/aristocrat/aristmk6.cpp
qnilese	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
qnilesea	qnilese	2001	src/mame/aristocrat/aristmk6.cpp
qnileseb	qnilese	2001	src/mame/aristocrat/aristmk6.cpp
qnilejc	qnilese	2002	src/mame/aristocrat/aristmk6.cpp
qnilejcsp	qnilese	2002	src/mame/aristocrat/aristmk6.cpp
qsheba	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
qshebaa	qsheba	2003	src/mame/aristocrat/aristmk6.cpp
raprichs	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
redbara6	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
redbarfl	redbara6	2003	src/mame/aristocrat/aristmk6.cpp
redbarjc	redbara6	2003	src/mame/aristocrat/aristmk6.cpp
reelrkfl	aristmk6	201?	src/mame/aristocrat/aristmk6.cpp
retsama6	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
rubymag	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
rubymaga	rubymag	2003	src/mame/aristocrat/aristmk6.cpp
ruprup	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
rumbreel	aristmk6	2010	src/mame/aristocrat/aristmk6.cpp
sctmagce	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
scatmag2	aristmk6	2000	src/mame/aristocrat/aristmk6.cpp
scatmag2a	scatmag2	2001	src/mame/aristocrat/aristmk6.cpp
scatmag2sa	scatmag2	2001	src/mame/aristocrat/aristmk6.cpp
scatmag3	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
sealdeal	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
shamnmg	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
shamnmgu	shamnmg	200?	src/mame/aristocrat/aristmk6.cpp
shorthng	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
smtma6	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
smtma6q	smtma6	2001	src/mame/aristocrat/aristmk6.cpp
silkrda6	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
silkrda6u	silkrda6	2006	src/mame/aristocrat/aristmk6.cpp
silgola6	sunmoon	2002	src/mame/aristocrat/aristmk6.cpp
skydnca6	aristmk6	2008	src/mame/aristocrat/aristmk6.cpp
spgcarn	aristmk6	1999	src/mame/aristocrat/aristmk6.cpp
spgcarnq	spgcarn	2001	src/mame/aristocrat/aristmk6.cpp
spgcarnjc	spgcarn	2003	src/mame/aristocrat/aristmk6.cpp
spgfest	aristmk6	2008	src/mame/aristocrat/aristmk6.cpp
spgfestnz	spgfest	2008	src/mame/aristocrat/aristmk6.cpp
stardrft	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
stardrftu	stardrft	2004	src/mame/aristocrat/aristmk6.cpp
starqst	followst	2001	src/mame/aristocrat/aristmk6.cpp
statsymb	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
sunmoon	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
sunmoona	sunmoon	2003	src/mame/aristocrat/aristmk6.cpp
sunqndol	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
sbuk5	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
swhr2a6	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
swh2ld	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
tahitim	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
thaiprnc	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
thndrhrt	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
tigress	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
tikitalk	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
tiktorch	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
timbwolf	aristmk6	200?	src/mame/aristocrat/aristmk6.cpp
topshta6	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
torgods	adonisa6	2000	src/mame/aristocrat/aristmk6.cpp
torgodsa	adonisa6	2004	src/mame/aristocrat/aristmk6.cpp
toprdice	aristmk6	2001	src/mame/aristocrat/aristmk6.cpp
trsking	kingnep	2006	src/mame/aristocrat/aristmk6.cpp
turtreas	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
turtreasa	turtreas	2006	src/mame/aristocrat/aristmk6.cpp
venetian	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
venice	venetian	2004	src/mame/aristocrat/aristmk6.cpp
wcougpp	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
werewild	aristmk6	2009	src/mame/aristocrat/aristmk6.cpp
werewildq	werewild	2010	src/mame/aristocrat/aristmk6.cpp
whalecsh	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
whalecshu	whalecsh	2003	src/mame/aristocrat/aristmk6.cpp
wheregld	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
wheregldsp	wheregld	2004	src/mame/aristocrat/aristmk6.cpp
whereglda	wheregld	2004	src/mame/aristocrat/aristmk6.cpp
wheregldb	wheregld	2004	src/mame/aristocrat/aristmk6.cpp
wheregldq	wheregld	2005	src/mame/aristocrat/aristmk6.cpp
whtwater	raprichs	2003	src/mame/aristocrat/aristmk6.cpp
wikwin2	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
wldafr	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
wldcata6	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
wldcata6a	wldcata6	2007	src/mame/aristocrat/aristmk6.cpp
wldgoos	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
wldgoosa	wldgoos	2003	src/mame/aristocrat/aristmk6.cpp
wgorilla	aristmk6	2009	src/mame/aristocrat/aristmk6.cpp
wldpanda	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
wldpandaa	wldpanda	2006	src/mame/aristocrat/aristmk6.cpp
wldstall	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
wtepee	aristmk6	2007	src/mame/aristocrat/aristmk6.cpp
wwaratah	aristmk6	2006	src/mame/aristocrat/aristmk6.cpp
wwaratahsp	wwaratah	2006	src/mame/aristocrat/aristmk6.cpp
wways	aristmk6	2002	src/mame/aristocrat/aristmk6.cpp
wwaysa	wways	2003	src/mame/aristocrat/aristmk6.cpp
wingolyu	wingoly	2005	src/mame/aristocrat/aristmk6.cpp
wzwaysll	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
zorroa6	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
zorroa6u	zorroa6	2005	src/mame/aristocrat/aristmk6.cpp
antcleo	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
apocof	aristmk6	2003	src/mame/aristocrat/aristmk6.cpp
dstgold	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
efce	aristmk6	200?	src/mame/aristocrat/aristmk6.cpp
gogreena	gogreen	2001	src/mame/aristocrat/aristmk6.cpp
gldgong	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
hlntroyc	hlntroy	2002	src/mame/aristocrat/aristmk6.cpp
holdrma6a	holdrma6	2002	src/mame/aristocrat/aristmk6.cpp
lovestuk	aristmk6	200?	src/mame/aristocrat/aristmk6.cpp
opsesam	aristmk6	200?	src/mame/aristocrat/aristmk6.cpp
parislgta	parislgt	2001	src/mame/aristocrat/aristmk6.cpp
roadtrip	aristmk6	2005	src/mame/aristocrat/aristmk6.cpp
snapshot	aristmk6	200?	src/mame/aristocrat/aristmk6.cpp
sunmonbb	aristmk6	200?	src/mame/aristocrat/aristmk6.cpp
thaiprnca	thaiprnc	2003	src/mame/aristocrat/aristmk6.cpp
tigressa	tigress	2007	src/mame/aristocrat/aristmk6.cpp
tiktorchnz	tiktorch	2002	src/mame/aristocrat/aristmk6.cpp
whalecshua	whalecsh	2005	src/mame/aristocrat/aristmk6.cpp
wingoly	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
wldpanth	aristmk6	2004	src/mame/aristocrat/aristmk6.cpp
zorroa6a	zorroa6	2006	src/mame/aristocrat/aristmk6.cpp
aristmk7	0	2006?	src/mame/aristocrat/aristmk7.cpp
a7lucky88	aristmk7	200?	src/mame/aristocrat/aristmk7.cpp
3bagfull	0	1996	src/mame/aristocrat/aristmk4.cpp
3bagfullnz	3bagfull	1996	src/mame/aristocrat/aristmk4.cpp
3bagfullu	3bagfull	1998	src/mame/aristocrat/aristmk4.cpp
arcwins	0	1996	src/mame/aristocrat/aristmk4.cpp
arcwinsa	arcwins	1996	src/mame/aristocrat/aristmk4.cpp
autmoon	0	1999	src/mame/aristocrat/aristmk4.cpp
blkrhino	0	1995	src/mame/aristocrat/aristmk4.cpp
blkrhinonz	blkrhino	1996	src/mame/aristocrat/aristmk4.cpp
cgold	0	1986	src/mame/aristocrat/aristmk4.cpp
cgold2	0	1996	src/mame/aristocrat/aristmk4.cpp
cgold2a	cgold2	1995	src/mame/aristocrat/aristmk4.cpp
clkwise	0	1986	src/mame/aristocrat/aristmk4.cpp
coralr2	0	2000	src/mame/aristocrat/aristmk4.cpp
dblagent	0	1996	src/mame/aristocrat/aristmk4.cpp
eforest	0	1995	src/mame/aristocrat/aristmk4.cpp
eforestnz	eforest	1996	src/mame/aristocrat/aristmk4.cpp
eforestu	eforest	1996	src/mame/aristocrat/aristmk4.cpp
ffortune	0	1998	src/mame/aristocrat/aristmk4.cpp
fhunter	0	1996	src/mame/aristocrat/aristmk4.cpp
fhuntera	fhunter	1996	src/mame/aristocrat/aristmk4.cpp
fvrpitch	0	1986	src/mame/aristocrat/aristmk4.cpp
gambler	0	1996	src/mame/aristocrat/aristmk4.cpp
goldenc	0	1996	src/mame/aristocrat/aristmk4.cpp
gldnpkr	0	1986	src/mame/aristocrat/aristmk4.cpp
gtroppo	0	1986	src/mame/aristocrat/aristmk4.cpp
grnlizrd	0	1994	src/mame/aristocrat/aristmk4.cpp
gunnrose	0	1993	src/mame/aristocrat/aristmk4.cpp
kgbird	0	1996	src/mame/aristocrat/aristmk4.cpp
kgbirdnz	kgbird	1996	src/mame/aristocrat/aristmk4.cpp
kgbirdnza	kgbird	1996	src/mame/aristocrat/aristmk4.cpp
letsgof	0	1998	src/mame/aristocrat/aristmk4.cpp
phantomp	0	1998	src/mame/aristocrat/aristmk4.cpp
swtht2nz	0	1998	src/mame/aristocrat/aristmk4.cpp
teqsun	0	1993	src/mame/aristocrat/aristmk4.cpp
thundhrt	0	1998	src/mame/aristocrat/aristmk4.cpp
trktreat	0	1996	src/mame/aristocrat/aristmk4.cpp
topgear	0	1996	src/mame/aristocrat/aristmk4.cpp
wtiger	0	1995	src/mame/aristocrat/aristmk4.cpp
wtigernz	wtiger	1996	src/mame/aristocrat/aristmk4.cpp
wildone	0	1997	src/mame/aristocrat/aristmk4.cpp
86lions	0	1985	src/mame/aristocrat/aristmk4.cpp
rcasino	0	1984	src/mame/aristocrat/caswin.cpp
rcasino1	rcasino	1984	src/mame/aristocrat/caswin.cpp
rcasinoo	rcasino	1984	src/mame/aristocrat/caswin.cpp
rcasino2	rcasino	1984	src/mame/aristocrat/caswin.cpp
caswin	rcasino	1985	src/mame/aristocrat/caswin.cpp
macrossp	0	1996	src/mame/nmk/macrossp.cpp
quizmoon	0	1997	src/mame/nmk/macrossp.cpp
quizpani	0	1993	src/mame/nmk/quizpani.cpp
quizpanir	quizpani	1994	src/mame/nmk/quizpani.cpp
cultures	0	1994	src/mame/nmk/cultures.cpp
tharrier	0	1989	src/mame/nmk/nmk16.cpp
tharrieru	tharrier	1989	src/mame/nmk/nmk16.cpp
mustang	0	1990	src/mame/nmk/nmk16.cpp
mustangs	mustang	1990	src/mame/nmk/nmk16.cpp
bioship	0	1990	src/mame/nmk/nmk16.cpp
sbsgomo	bioship	1990	src/mame/nmk/nmk16.cpp
vandyke	0	1990	src/mame/nmk/nmk16.cpp
vandykejal	vandyke	1990	src/mame/nmk/nmk16.cpp
vandykejal2	vandyke	1990	src/mame/nmk/nmk16.cpp
vandykeb	vandyke	1990	src/mame/nmk/nmk16.cpp
blkheart	0	1991	src/mame/nmk/nmk16.cpp
blkheartj	blkheart	1991	src/mame/nmk/nmk16.cpp
acrobatm	0	1991	src/mame/nmk/nmk16.cpp
strahl	0	1992	src/mame/nmk/nmk16.cpp
strahlj	strahl	1992	src/mame/nmk/nmk16.cpp
strahlja	strahl	1992	src/mame/nmk/nmk16.cpp
tdragon	0	1991	src/mame/nmk/nmk16.cpp
tdragon1	tdragon	1991	src/mame/nmk/nmk16.cpp
hachamf	0	1991	src/mame/nmk/nmk16.cpp
hachamfa	hachamf	1991	src/mame/nmk/nmk16.cpp
hachamfb	hachamf	1991	src/mame/nmk/nmk16.cpp
hachamfp	hachamf	1991	src/mame/nmk/nmk16.cpp
macross	0	1992	src/mame/nmk/nmk16.cpp
gunnail	0	1993	src/mame/nmk/nmk16.cpp
gunnailp	gunnail	1992	src/mame/nmk/nmk16.cpp
macross2	0	1993	src/mame/nmk/nmk16.cpp
macross2g	macross2	1993	src/mame/nmk/nmk16.cpp
macross2k	macross2	1993	src/mame/nmk/nmk16.cpp
tdragon2	0	1993	src/mame/nmk/nmk16.cpp
tdragon2a	tdragon2	1993	src/mame/nmk/nmk16.cpp
bigbang	tdragon2	1993	src/mame/nmk/nmk16.cpp
bigbanga	tdragon2	1993	src/mame/nmk/nmk16.cpp
tdragon3h	tdragon2	1996	src/mame/nmk/nmk16.cpp
arcadian	0	1994	src/mame/nmk/nmk16.cpp
raphero	arcadian	1994	src/mame/nmk/nmk16.cpp
rapheroa	arcadian	1994	src/mame/nmk/nmk16.cpp
sabotenb	0	1992	src/mame/nmk/nmk16.cpp
sabotenba	sabotenb	1992	src/mame/nmk/nmk16.cpp
cactus	sabotenb	1992	src/mame/nmk/nmk16.cpp
bjtwin	0	1993	src/mame/nmk/nmk16.cpp
bjtwina	bjtwin	1993	src/mame/nmk/nmk16.cpp
bjtwinp	bjtwin	1993	src/mame/nmk/nmk16.cpp
bjtwinpa	bjtwin	1993	src/mame/nmk/nmk16.cpp
nouryoku	0	1995	src/mame/nmk/nmk16.cpp
nouryokup	nouryoku	1995	src/mame/nmk/nmk16.cpp
powerins	0	1993	src/mame/nmk/nmk16.cpp
powerinsj	powerins	1993	src/mame/nmk/nmk16.cpp
powerinspu	powerins	1993	src/mame/nmk/nmk16.cpp
powerinspj	powerins	1993	src/mame/nmk/nmk16.cpp
powerinsa	powerins	1993	src/mame/nmk/nmk16.cpp
powerinsb	powerins	1993	src/mame/nmk/nmk16.cpp
powerinsc	powerins	1993	src/mame/nmk/nmk16.cpp
manybloc	0	1991	src/mame/nmk/nmk16.cpp
tomagic	0	1997	src/mame/nmk/nmk16.cpp
mustangb	mustang	1990	src/mame/nmk/nmk16.cpp
mustangb2	mustang	1990	src/mame/nmk/nmk16.cpp
acrobatmbl	acrobatm	1991	src/mame/nmk/nmk16.cpp
hachamfb2	hachamf	1991	src/mame/nmk/nmk16.cpp
tdragonb	tdragon	1991	src/mame/nmk/nmk16.cpp
tdragonb3	tdragon	1991	src/mame/nmk/nmk16.cpp
strahljbl	strahl	1992	src/mame/nmk/nmk16.cpp
macrossbl	macross	199?	src/mame/nmk/nmk16.cpp
mustangb3	mustang	1990	src/mame/nmk/nmk16.cpp
tharrierb	tharrier	1989	src/mame/nmk/nmk16.cpp
tdragonb2	tdragon	1991	src/mame/nmk/nmk16.cpp
gunnailb	gunnail	1992	src/mame/nmk/nmk16.cpp
ssmissin	0	1992	src/mame/nmk/nmk16.cpp
airattck	0	1996	src/mame/nmk/nmk16.cpp
airattcka	airattck	1996	src/mame/nmk/nmk16.cpp
twinactn	0	1995	src/mame/nmk/nmk16.cpp
dolmen	0	1995	src/mame/nmk/nmk16.cpp
dolmenk	dolmen	1995	src/mame/nmk/nmk16.cpp
puzlwrld	0	1996	src/mame/nmk/nmk16.cpp
stagger1	0	1998	src/mame/nmk/nmk16.cpp
redhawk	stagger1	1997	src/mame/nmk/nmk16.cpp
redhawki	stagger1	1997	src/mame/nmk/nmk16.cpp
redhawks	stagger1	1997	src/mame/nmk/nmk16.cpp
redhawksa	stagger1	1997	src/mame/nmk/nmk16.cpp
redhawkg	stagger1	1997	src/mame/nmk/nmk16.cpp
redhawke	stagger1	1997	src/mame/nmk/nmk16.cpp
redhawkk	stagger1	1997	src/mame/nmk/nmk16.cpp
redhawkc	stagger1	1997	src/mame/nmk/nmk16.cpp
redhawkb	stagger1	1997	src/mame/nmk/nmk16.cpp
grdnstrm	0	1998	src/mame/nmk/nmk16.cpp
grdnstrmv	grdnstrm	1998	src/mame/nmk/nmk16.cpp
grdnstrmj	grdnstrm	1998	src/mame/nmk/nmk16.cpp
grdnstrmk	grdnstrm	1998	src/mame/nmk/nmk16.cpp
redfoxwp2	grdnstrm	1998	src/mame/nmk/nmk16.cpp
redfoxwp2a	grdnstrm	1998	src/mame/nmk/nmk16.cpp
grdnstrmg	grdnstrm	1998	src/mame/nmk/nmk16.cpp
grdnstrmau	grdnstrm	1998	src/mame/nmk/nmk16.cpp
bubl2000	0	1998	src/mame/nmk/nmk16.cpp
bubl2000a	bubl2000	1998	src/mame/nmk/nmk16.cpp
hotbubl	bubl2000	1998	src/mame/nmk/nmk16.cpp
hotbubla	bubl2000	1998	src/mame/nmk/nmk16.cpp
popspops	0	1999	src/mame/nmk/nmk16.cpp
mangchi	0	2000	src/mame/nmk/nmk16.cpp
spec2k	0	2000	src/mame/nmk/nmk16.cpp
spec2kh	spec2k	2000	src/mame/nmk/nmk16.cpp
firehawk	spec2k	2001	src/mame/nmk/nmk16.cpp
firehawkv	spec2k	2001	src/mame/nmk/nmk16.cpp
drail	0	1995	src/mame/nmk/nmkmedal.cpp
trocana	0	1996	src/mame/nmk/nmkmedal.cpp
hpierrot	0	1996	src/mame/nmk/nmkmedal.cpp
hpierrota	hpierrot	1996	src/mame/nmk/nmkmedal.cpp
sweethrt	0	1996	src/mame/nmk/nmkmedal.cpp
draillov	0	1998	src/mame/nmk/nmkmedal.cpp
plpittashi	0	1998	src/mame/nmk/nmkmedal.cpp
sluster2	0	1998	src/mame/nmk/nmkmedal.cpp
srspirit	0	1998	src/mame/nmk/nmkmedal.cpp
omatsuri	0	1999	src/mame/nmk/nmkmedal.cpp
pldoraemon	0	1999	src/mame/nmk/nmkmedal.cpp
pllovegene	0	1999	src/mame/nmk/nmkmedal.cpp
gakupara	0	1991	src/mame/nmk/quizdna.cpp
gakupara102	gakupara	1991	src/mame/nmk/quizdna.cpp
quizdna	0	1992	src/mame/nmk/quizdna.cpp
gekiretu	0	1992	src/mame/nmk/quizdna.cpp
gekiretup	gekiretu	1992	src/mame/nmk/quizdna.cpp
ddealer	0	1991	src/mame/nmk/ddealer.cpp
eldoradd	0	1991	src/mame/skeleton/dyna_dc4000.cpp
aladdin	0	1991	src/mame/skeleton/dyna_dc4000.cpp
aladdina	aladdin	1991	src/mame/skeleton/dyna_dc4000.cpp
aladdinb	aladdin	1991	src/mame/skeleton/dyna_dc4000.cpp
cmast92	0	1992	src/mame/skeleton/dyna_dc4000.cpp
cmast92a	cmast92	1992	src/mame/skeleton/dyna_dc4000.cpp
dynamj	0	199?	src/mame/skeleton/dyna_dc4000.cpp
eldoraddo	eldoradd	1991	src/mame/skeleton/dyna_dc4000.cpp
eldoraddob	eldoradd	1991	src/mame/skeleton/dyna_dc4000.cpp
eldoraddoc	eldoradd	1991	src/mame/skeleton/dyna_dc4000.cpp
eldoraddod	eldoradd	1991	src/mame/skeleton/dyna_dc4000.cpp
msaiche	0	1991	src/mame/skeleton/lanmao.cpp
panda2	0	1996	src/mame/skeleton/lanmao.cpp
lanmao	0	2003	src/mame/skeleton/lanmao.cpp
pkzw	0	1998	src/mame/skeleton/lanmao.cpp
tzwang	0	2000	src/mame/skeleton/lanmao.cpp
whujiang	0	1991	src/mame/skeleton/lanmao.cpp
whujijqb	0	1998	src/mame/skeleton/lanmao.cpp
