repo	mra_file	name	setname	parent	mameversion	rbf	year	manufacturer
Arcade-TaitoF2_MiSTer	Super Space Invaders '91 (World, earlier code base).mra	Super Space Invaders '91 (World, earlier code base)	ssib	ssi	277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Super Space Invaders '91 (World, revised code).mra	Super Space Invaders '91 (World, revised code)	ssia	ssi	277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Super Space Invaders '91 (World, revised code, Rev 1).mra	Super Space Invaders '91 (World, revised code, Rev 1)	ssi		277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	The Ninja Kids (Japan).mra	The Ninja Kids (Japan)	ninjakj	ninjak	277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	The Ninja Kids (US).mra	The Ninja Kids (US)	ninjaku	ninjak	277	TaitoF2	1990	Taito America Corporation
Arcade-TaitoF2_MiSTer	The Ninja Kids (World).mra	The Ninja Kids (World)	ninjak		277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Thunder Fox (Japan, rev 1).mra	Thunder Fox (Japan, rev 1)	thundfoxj	thundfox	277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Thunder Fox (US, rev 1).mra	Thunder Fox (US, rev 1)	thundfoxu	thundfox	277	TaitoF2	1990	Taito America Corporation
Arcade-TaitoF2_MiSTer	Thunder Fox (World, rev 1).mra	Thunder Fox (World, rev 1)	thundfox		277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoSystemSJ_MiSTer	Adventure Canoe.mra		adcanoe	adcanoe	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Alpine Ski.mra		alpine	alpine	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Alpine_Ski_set_2.mra		alpinea	alpine	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Bio Attack.mra		bioatack	bioatack	0245	TaitoSJ	1983	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Elevator Action.mra		elevator	elevator	0245	TaitoSJ	1983	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Elevator_Action_EA_5_PCB_version_11.mra		elevatora	elevator	0245	TaitoSJ	1983	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Elevator_Action_bootleg.mra		elevatorb	elevator	0245	TaitoSJ	1983	bootleg
Arcade-TaitoSystemSJ_MiSTer	Front Line.mra		frontlin	frontlin	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Front_Line_FL_5_PCB_version.mra		frontlina	frontlin	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	High Way Race.mra		hwrace	hwrace	0245	TaitoSJ	1983	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Jungle King (Japan).mra		junglek	junglek	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Jungle_Boy_bootleg.mra		jungleby	junglek	0245	TaitoSJ	1982	bootleg
Arcade-TaitoSystemSJ_MiSTer	Jungle_Hunt_Brazil.mra		junglehbr	junglek	0245	TaitoSJ	1983	Taito do Brasil
Arcade-TaitoSystemSJ_MiSTer	Jungle_King_Japan_earlier.mra		junglekj2	junglek	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Jungle_King_Japan_earlier_alt.mra		junglekj2a	junglek	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Jungle_King_alternate_sound.mra		junglekas	junglek	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Kick_Start_Wheelie_King.mra		kikstart	kikstart	0245	TaitoSJ	1984	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Sea Fighter Poseidon.mra		sfposeid	sfposeid	0245	TaitoSJ	1984	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Space Cruiser.mra		spacecr	spacecr	0245	TaitoSJ	1981	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Space Seeker.mra		spaceskr	spaceskr	0245	TaitoSJ	1981	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	The Tin Star.mra		tinstar	tinstar	0245	TaitoSJ	1983	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	The_Tin_Star_TS_5_PCB_version.mra		tinstara	tinstar	0245	TaitoSJ	1983	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Time Tunnel.mra		timetunl	timetunl	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Water Ski.mra		waterski	waterski	0245	TaitoSJ	1983	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Wild Western.mra		wwestern	wwestern	0245	TaitoSJ	1982	Taito Corporation
Arcade-TaitoSystemSJ_MiSTer	Wild_Western_set_2.mra		wwestern1	wwestern	0245	TaitoSJ	1982	Taito Corporation
Arcade-TankBattalion_MiSTer	TankBattalion.mra	Tank Battalion	tankbatt		0245	TankBattalion	1980	Namco
Arcade-Tecmo_MiSTer	Back Fire (Tecmo).mra	Back Fire (Tecmo)	backfirt	backfirt	0286	Tecmo	1988	Tecmo
Arcade-Tecmo_MiSTer	Gemini Wing.mra	Gemini Wing	gemini	gemini	0220	Tecmo	1987	Tecmo
Arcade-Tecmo_MiSTer	Rygar.mra	Rygar	rygar	rygar	0220	tecmo	1986	Tecmo
Arcade-Tecmo_MiSTer	Silkworm.mra	Silkworm	silkworm	silkworm	0220	Tecmo	1988	Tecmo
Arcade-Tempest_MiSTer	Tempest.mra	Tempest	tempest	tempest	0287	Tempest	1981	Atari
Arcade-TimePilot84_MISTer	Time Pilot '84 (Set 1).mra	Time Pilot '84	tp84	tp84	0224	TimePilot84	1984	Konami
Arcade-TimePilot_MiSTer	Time Pilot.mra	Time Pilot	timeplt	timeplt	0220	timepilot	1982	Konami
Arcade-TraverseUSA_MiSTer	Shot Rider (B-Board 89624B-1).mra	Shot Rider	shtrider	shtrider	0216	traverseusa	1983	Capcom
Arcade-TraverseUSA_MiSTer	Traverse USA- Zippy Race (US).mra	Traverse USA- Zippy Race	travrusa	travrusa	0220	traverseusa	1983	Irem
Arcade-TrioThePunch_MiSTer	Trio The Punch (Japan).mra	Trio The Punch - Never Forget Me... (Japan)	triothepj		0264	TrioThePunch	1989	Data East Corporation
Arcade-TrioThePunch_MiSTer	Trio The Punch (World).mra	Trio The Punch - Never Forget Me... (World)	triothep		0264	TrioThePunch	1989	Data East Corporation
Arcade-TropicalAngel_MiSTer	New Tropical Angel.mra	New Tropical Angel	newtangl	troangel	0222	TropicalAngel	1983	Irem
Arcade-TropicalAngel_MiSTer	Tropical Angel.mra	Tropical Angel	troangel	troangel	0222	TropicalAngel	1983	Irem
Arcade-TurkeyShoot_MiSTer	Turkey Shoot - The Day They Took Over.mra	Turkey Shoot - The Day They Took Over	tshoot	tshoot	0220	TurkeyShoot	1984	Williams
Arcade-Tutankham_MiSTer	Tutankham.mra	Tutankham	tutankhm	tutankhm	0220	Tutankham	1982	Konami
Arcade-Tutankham_MiSTer	Tutankham (Bootleg).mra	Tutankham (Bootleg)	tutankhmb	tutankhm	0220	Tutankham	1982	Bootleg
Arcade-Tutankham_MiSTer	Tutankham (Stern).mra	Tutankham (Stern)	tutankhms	tutankhm	0220	Tutankham	1982	Stern
Arcade-Tutankham_MiSTer	Tutankham II.mra	Tutankham II	tutankhm2	tutankhm	0220	Tutankham	2026	Rodimus
Arcade-Ultratank_MiSTer	Ultra Tank.mra	Ultra Tank	ultratnk	ultratnk	0217	ultratank	1978	Atari
Arcade-VBall_MiSTer	V'Ball (US).mra	U.S. Championship V'ball	vball	vball	0229	vball	1988	Technos Japan
Arcade-Vastar_MiSTer	Planet Probe.mra		pprobe	vastar	0220	Vastar	1985	Crux/Kyugo?
Arcade-Vastar_MiSTer	Vastar (Set 2).mra		vastar2	vastar	0220	Vastar	1983	Orca (Sesame Japan license)
Arcade-Vastar_MiSTer	Vastar (Set 3).mra		vastar3	vastar	0220	Vastar	1983	Orca (Sesame Japan license)
Arcade-Vastar_MiSTer	Vastar (Set 4).mra		vastar4	vastar	0220	Vastar	1983	Orca (Sesame Japan license)
Arcade-Vastar_MiSTer	Vastar.mra		vastar	vastar	0220	Vastar	1983	Orca (Sesame Japan license)
Arcade-XSleena_MiSTer	Xain'd Sleena (bootleg, bugfixed).mra	Xaind Sleena (Bootleg BA)	xsleenaba		0193	XSleena	1987	Technos
Arcade-Xevious_MiSTer	Super Xevious.mra	Super Xevious	sxevious	xevious	0229	xevious	1982	Namco
Arcade-Xevious_MiSTer	Xevious.mra	Xevious	xevious	xevious	0229	xevious	1982	Namco
Arcade-Zaxxon_MiSTer	Future Spy (315-5061).mra	Future Spy	futspy	zaxxon	0193	zaxxon	1982	Sega
Arcade-Zaxxon_MiSTer	Super Zaxxon (315-5013).mra	Super Zaxxon	szaxxon	szaxxon	0193	zaxxon	1982	Sega
Arcade-Zaxxon_MiSTer	Zaxxon (Set 1, Rev D).mra	Zaxxon	zaxxon	zaxxon	0193	zaxxon	1982	Sega
Arcade-ZigZag_MiSTer	Zig Zag (Dig Dug Conversion) [bl].mra	Zig Zag	zigzagb	digdug	0220	zigzag	1982	Bootleg
Arcade_SkySmasher_MiSTer	Sky Smasher.mra	Sky Smasher	skysmash		0264	SkySmasher	1990	Nihon System
